day,D_encinitas,D_tepper1,D_smoombapteltd,D_dosomething,D_shinsbatch,D_speedoflight,D_hideyoshi,D_radyucsd,D_umichioeinternationalmp,D_schaefercitybulldogs,D_rotmanroxstars
88,5000.0,1000.0,1000.0,5000.0,900.0,4000.0,4000.0,900.0,5220.0,5700.0,4000.0
88,1012.0,6336.0,902.0,1006.0,6324.0,1005.0,1013.0,922.0,917.0,1023.0,1040.0
89,1000.0,900.0,5400.0,1000.0,4500.0,4000.0,4000.0,7200.0,900.0,4000.0,-156000.0
89,4000.0,4500.0,2700.0,4000.0,900.0,1000.0,1000.0,900.0,6182.0,1000.0,1000.0
89,2000.0,1800.0,5500.0,2000.0,2700.0,2000.0,2000.0,3600.0,900.0,2000.0,2000.0
89,3006.0,3639.0,3005.0,3004.0,2728.0,3009.0,3016.0,1825.0,2567.0,3026.0,3011.0
90,1000.0,2700.0,3000.0,1000.0,2700.0,2000.0,2000.0,4500.0,1000.0,2000.0,2000.0
90,2000.0,1800.0,0.0,2000.0,3600.0,4000.0,4000.0,3600.0,2000.0,4000.0,4000.0
90,3000.0,3600.0,3000.0,3000.0,2700.0,2000.0,2000.0,4500.0,3000.0,2000.0,2000.0
90,2008.0,2743.0,3008.0,2007.0,4530.0,2011.0,2018.0,2728.0,1021.0,4028.0,2003.0
91,3000.0,-150400.0,2000.0,3000.0,2700.0,3000.0,3000.0,2700.0,4000.0,1000.0,3000.0
91,1000.0,1800.0,3000.0,1000.0,900.0,2000.0,2000.0,1800.0,0.0,4000.0,2000.0
91,906.0,3600.0,0.0,906.0,7200.0,5000.0,5000.0,0.0,1973.0,4000.0,5000.0
91,1744.0,12.0,1616.0,1743.0,2734.0,2014.0,2021.0,1674.0,871.0,1032.0,2006.0
92,885.0,3600.0,664.0,885.0,-130300.0,3000.0,3000.0,1295.0,950.0,3000.0,3000.0
92,1359.0,1800.0,774.0,1298.0,3600.0,2000.0,2000.0,1840.0,3132.0,4000.0,2000.0
92,6359.0,5400.0,2376.0,6339.0,1800.0,4000.0,4000.0,2184.0,6883.0,2000.0,4000.0
92,4013.0,908.0,1614.0,4011.0,3606.0,2017.0,2024.0,3556.0,3025.0,2034.0,2009.0
93,2000.0,1800.0,1239.0,3000.0,2700.0,3000.0,3000.0,2700.0,3000.0,3000.0,3000.0
93,3000.0,1800.0,3958.0,2000.0,5400.0,3000.0,3000.0,1800.0,3000.0,3000.0,3000.0
93,3000.0,2700.0,2667.0,3000.0,2700.0,1000.0,-99000.0,1800.0,2000.0,1000.0,1000.0
93,2015.0,3394.0,5714.0,5015.0,3606.0,2019.0,2015.0,3543.0,2029.0,2037.0,2011.0
94,2000.0,0.0,2000.0,1000.0,2700.0,2000.0,2000.0,1627.0,2000.0,2000.0,-48000.0
94,1000.0,1688.0,2000.0,2000.0,2700.0,2000.0,4000.0,656.0,1000.0,4000.0,3000.0
94,3000.0,1565.0,4000.0,4000.0,1800.0,3800.0,1000.0,2576.0,3000.0,1000.0,2000.0
94,2018.0,2119.0,2017.0,2018.0,4509.0,1822.0,6003.0,2038.0,2032.0,6040.0,6005.0
95,5000.0,1581.0,4000.0,4000.0,4500.0,4500.0,0.0,2000.0,-119000.0,-157000.0,0.0
95,4000.0,2475.0,4000.0,4000.0,1800.0,3600.0,5000.0,6800.0,4000.0,5000.0,4000.0
95,3000.0,3560.0,3000.0,3000.0,2700.0,1800.0,2000.0,4500.0,3000.0,2000.0,3000.0
95,1022.0,1814.0,1021.0,1021.0,4513.0,3625.0,2007.0,940.0,1009.0,2010.0,2004.0
96,1000.0,2700.0,1000.0,1000.0,0.0,-96400.0,2000.0,900.0,1000.0,2000.0,2000.0
96,1000.0,900.0,1000.0,1000.0,2700.0,1800.0,1000.0,900.0,1000.0,1000.0,1000.0
96,1000.0,0.0,1000.0,1000.0,900.0,0.0,2000.0,900.0,1000.0,2000.0,2000.0
96,3000.0,1800.0,3000.0,3000.0,3600.0,1800.0,1000.0,1800.0,3000.0,1000.0,0.0
96,2000.0,1800.0,2000.0,2000.0,4500.0,2700.0,3000.0,2700.0,2000.0,3000.0,4000.0
96,2024.0,2716.0,2023.0,2023.0,6017.0,3475.0,3009.0,2744.0,2005.0,3004.0,3007.0
97,6000.0,4500.0,6000.0,6000.0,3000.0,2444.0,3000.0,2700.0,6000.0,3000.0,3000.0
97,2000.0,1800.0,2000.0,2000.0,2000.0,2176.0,2000.0,1800.0,2000.0,2000.0,2000.0
97,2000.0,3600.0,2000.0,2000.0,3000.0,4841.0,3000.0,2683.0,2000.0,3000.0,3000.0
97,4027.0,5420.0,4026.0,4027.0,3020.0,4775.0,4012.0,6194.0,4008.0,4007.0,3010.0
98,-47000.0,-48200.0,3000.0,2000.0,3000.0,8941.0,-48000.0,4500.0,3000.0,2000.0,3000.0
98,2000.0,3600.0,2000.0,3000.0,2000.0,6000.0,2000.0,1800.0,2000.0,2000.0,2000.0
98,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0
98,2018.0,1913.0,2030.0,2030.0,2024.0,2011.0,2002.0,950.0,2011.0,2010.0,2012.0
99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2700.0,1000.0,1000.0,1000.0
99,2000.0,2000.0,2000.0,1900.0,3000.0,3000.0,3000.0,1800.0,2000.0,3000.0,3000.0
99,3000.0,3000.0,2000.0,2700.0,2000.0,2000.0,2000.0,3600.0,3000.0,2000.0,2000.0
99,2018.0,2012.0,6331.0,5431.0,2025.0,2014.0,2003.0,3653.0,2012.0,2012.0,2014.0
100,2000.0,900.0,900.0,900.0,2000.0,2000.0,2000.0,5400.0,2000.0,2000.0,2000.0
100,3000.0,2700.0,2700.0,3600.0,3000.0,4000.0,4000.0,1800.0,3000.0,4000.0,3000.0
100,1000.0,2700.0,2700.0,2700.0,4000.0,3000.0,3000.0,4500.0,1000.0,3000.0,4000.0
100,7521.0,2714.0,2034.0,4534.0,4027.0,6016.0,6006.0,956.0,7015.0,6015.0,4017.0
101,3600.0,4500.0,4000.0,1800.0,4000.0,3000.0,3000.0,5400.0,4000.0,3000.0,4000.0
101,900.0,2700.0,6000.0,4500.0,2000.0,5000.0,5000.0,3600.0,0.0,5000.0,2000.0
101,1800.0,2700.0,2000.0,-142310.0,5000.0,5000.0,5000.0,0.0,3000.0,2000.0,6000.0
101,3625.0,6818.0,4037.0,2657.0,6031.0,2020.0,2010.0,1859.0,4019.0,2018.0,4021.0
102,1800.0,2000.0,0.0,2159.0,2000.0,2000.0,2000.0,900.0,2991.0,2000.0,2000.0
102,750.0,1000.0,5900.0,4024.0,3000.0,3000.0,3000.0,2542.0,4000.0,3000.0,3000.0
102,1893.0,3700.0,2000.0,6788.0,1000.0,1000.0,1000.0,-232234.0,2000.0,1000.0,1000.0
102,3286.0,1821.0,3041.0,3003.0,1035.0,1023.0,1014.0,1847.0,2022.0,1021.0,1024.0
103,4074.0,3600.0,3000.0,4000.0,4000.0,4000.0,4000.0,3600.0,3000.0,4000.0,4000.0
103,1800.0,900.0,1000.0,0.0,0.0,0.0,0.0,1800.0,1000.0,0.0,0.0
103,900.0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0
103,-110800.0,1800.0,2000.0,2000.0,2700.0,2000.0,2000.0,900.0,2000.0,2000.0,2000.0
103,2722.0,924.0,2743.0,2007.0,2737.0,2025.0,2015.0,2702.0,2024.0,2023.0,2026.0
104,2700.0,5368.0,900.0,0.0,2700.0,0.0,0.0,2700.0,0.0,0.0,0.0
104,1800.0,1800.0,1800.0,1000.0,3600.0,2000.0,2000.0,5400.0,1800.0,2000.0,2000.0
104,2548.0,0.0,5500.0,5000.0,2700.0,6000.0,6000.0,1800.0,1800.0,3000.0,6900.0
104,4295.0,3324.0,2045.0,4008.0,1840.0,2027.0,2017.0,1805.0,2725.0,2024.0,2728.0
105,2877.0,1788.0,3000.0,4000.0,5400.0,5000.0,5000.0,4500.0,5400.0,3000.0,4700.0
105,2800.0,4201.0,4000.0,2000.0,3600.0,4000.0,4000.0,3600.0,4500.0,4000.0,3000.0
105,4000.0,4550.0,5000.0,2000.0,1800.0,4000.0,4000.0,3600.0,2800.0,1000.0,5000.0
105,5006.0,1829.0,-153953.0,3012.0,3643.0,5031.0,5021.0,2709.0,2029.0,2028.0,4031.0
106,1000.0,-114100.0,1000.0,6000.0,3600.0,2000.0,2000.0,1800.0,2000.0,2000.0,3000.0
106,947.0,3000.0,4990.0,5000.0,6300.0,4000.0,4000.0,3600.0,3000.0,3000.0,4000.0
106,5861.0,4000.0,2000.0,3000.0,1800.0,3000.0,3000.0,2700.0,3000.0,2000.0,3000.0
106,3809.0,3008.0,5012.0,4016.0,47.0,3035.0,3025.0,4512.0,3032.0,2029.0,3036.0
107,2800.0,3000.0,-47000.0,4000.0,-175000.0,4000.0,4000.0,1800.0,4000.0,4000.0,4000.0
107,2000.0,3000.0,5000.0,1000.0,2144.0,2000.0,2000.0,2700.0,2000.0,2000.0,2000.0
107,5000.0,3000.0,1000.0,5000.0,1311.0,3000.0,3000.0,3600.0,2000.0,2000.0,3000.0
107,0.0,0.0,2000.0,0.0,1904.0,0.0,0.0,900.0,0.0,0.0,0.0
107,2013.0,2005.0,2003.0,3019.0,1166.0,3039.0,3028.0,1815.0,2035.0,2032.0,3040.0
108,-46400.0,5000.0,2000.0,3000.0,2563.0,3000.0,3000.0,3600.0,3000.0,3000.0,3000.0
108,3423.0,3000.0,6000.0,2000.0,2700.0,2000.0,2000.0,2700.0,5000.0,2000.0,2000.0
108,9000.0,0.0,0.0,1000.0,3600.0,1000.0,1000.0,3600.0,0.0,1000.0,1000.0
108,1806.0,4508.0,5.0,2023.0,3605.0,2041.0,-118975.0,2718.0,37.0,2035.0,2042.0
109,3600.0,2700.0,4000.0,3000.0,1800.0,5000.0,5000.0,3600.0,4000.0,5000.0,5000.0
109,4500.0,4500.0,1000.0,5000.0,3436.0,4000.0,4000.0,-48200.0,2000.0,4000.0,-168000.0
109,3400.0,3600.0,5000.0,3000.0,5400.0,5000.0,6000.0,3600.0,4000.0,5000.0,5000.0
109,3608.0,5411.0,2008.0,4025.0,4509.0,3044.0,2003.0,1815.0,2040.0,3037.0,3020.0
110,1800.0,900.0,4000.0,5000.0,3600.0,5000.0,6000.0,2700.0,-57000.0,-142200.0,5000.0
110,4500.0,5400.0,2985.0,4000.0,3600.0,4000.0,3000.0,2692.0,2957.0,4000.0,4000.0
110,4400.0,0.0,8000.0,4000.0,900.0,2000.0,2000.0,3600.0,6925.0,3000.0,2000.0
110,911.0,6315.0,2011.0,4030.0,5413.0,4048.0,5006.0,3611.0,3031.0,5011.0,5005.0
111,5226.0,4500.0,5000.0,1000.0,3600.0,-192400.0,5000.0,3600.0,5000.0,5000.0,5000.0
111,3600.0,3600.0,5000.0,6000.0,4500.0,5000.0,1000.0,5400.0,-46000.0,1000.0,1000.0
111,3596.0,1800.0,1000.0,1000.0,3600.0,2000.0,1000.0,900.0,-50000.0,1000.0,1000.0
111,1797.0,2719.0,2016.0,4033.0,1816.0,5008.0,4011.0,2715.0,4020.0,4008.0,4008.0
112,2700.0,4500.0,3000.0,4000.0,4500.0,1000.0,5000.0,-46400.0,1000.0,5000.0,5000.0
112,4500.0,1800.0,1000.0,4000.0,2700.0,7000.0,3000.0,0.0,1000.0,4600.0,3000.0
112,1743.0,5400.0,967.0,3000.0,3600.0,3000.0,3000.0,1800.0,4000.0,3600.0,3000.0
112,7100.0,4523.0,3965.0,3037.0,4520.0,3005.0,6013.0,5073.0,5007.0,4510.0,3011.0
113,3600.0,2700.0,5984.0,4000.0,2700.0,4000.0,2000.0,5400.0,6000.0,3600.0,-46000.0
113,2700.0,3600.0,5000.0,2000.0,3600.0,3000.0,4000.0,2700.0,2000.0,3600.0,3000.0
113,2700.0,3600.0,3000.0,1000.0,4500.0,3000.0,2000.0,0.0,1000.0,1800.0,3000.0
113,3622.0,1826.0,1022.0,5040.0,1824.0,7009.0,8018.0,2708.0,1012.0,2715.0,7005.0
114,1612.0,3470.0,4000.0,7969.0,4500.0,4000.0,2000.0,789.0,1980.0,5400.0,4000.0
114,5867.0,6236.0,6926.0,2000.0,4500.0,1000.0,1000.0,1427.0,6781.0,4500.0,1000.0
114,3600.0,2700.0,1000.0,2000.0,3600.0,2000.0,2000.0,2525.0,1000.0,2700.0,2000.0
114,1826.0,3629.0,1025.0,44.0,3628.0,12.0,21.0,2491.0,1014.0,2719.0,5.0
115,4500.0,1800.0,2000.0,4000.0,2700.0,5000.0,5000.0,2674.0,2000.0,4500.0,5000.0
115,1800.0,2700.0,4000.0,3000.0,2700.0,2000.0,2000.0,2700.0,4000.0,2700.0,2000.0
115,4437.0,4500.0,2000.0,1000.0,4500.0,1000.0,1000.0,3600.0,2000.0,3600.0,1000.0
115,929.0,3634.0,1028.0,1046.0,4531.0,1015.0,1023.0,912.0,1017.0,1822.0,1008.0
116,5275.0,1800.0,3000.0,3000.0,1800.0,3000.0,3000.0,3600.0,3000.0,5400.0,3000.0
116,1766.0,5400.0,1000.0,1000.0,2700.0,2000.0,5000.0,900.0,1000.0,2800.0,2000.0
116,5710.0,1800.0,2000.0,6000.0,3600.0,7000.0,5000.0,2576.0,1800.0,6000.0,7000.0
116,1833.0,4537.0,4030.0,-187952.0,3635.0,4017.0,3026.0,6515.0,4519.0,5026.0,4011.0
117,5274.0,3600.0,6500.0,3000.0,5400.0,2000.0,2000.0,3000.0,5400.0,2000.0,2000.0
117,1600.0,3600.0,4500.0,3000.0,2700.0,3000.0,3000.0,2000.0,2700.0,3000.0,3000.0
117,4800.0,3600.0,900.0,3000.0,2700.0,3000.0,3000.0,2700.0,3600.0,3000.0,3000.0
117,3237.0,1840.0,3634.0,4003.0,2738.0,4021.0,4030.0,1818.0,1822.0,4030.0,4014.0
118,1600.0,2700.0,4500.0,3000.0,4500.0,3000.0,3000.0,7200.0,3600.0,3000.0,3000.0
118,5600.0,9000.0,4500.0,3000.0,6300.0,3000.0,3000.0,3600.0,5900.0,3000.0,3000.0
118,-151600.0,2700.0,1800.0,1000.0,2700.0,1000.0,1000.0,900.0,5000.0,1000.0,1000.0
118,3230.0,2745.0,5838.0,2005.0,2743.0,2024.0,2032.0,2721.0,2026.0,2033.0,2018.0
119,4800.0,2700.0,3000.0,3000.0,2700.0,3000.0,4000.0,0.0,0.0,3000.0,3000.0
119,6600.0,4500.0,5000.0,3000.0,4500.0,3000.0,2000.0,3600.0,4000.0,3000.0,3000.0
119,2800.0,2700.0,1000.0,2000.0,2700.0,2000.0,2000.0,6300.0,5500.0,2000.0,2000.0
119,3003.0,3648.0,2841.0,3008.0,3646.0,3026.0,3035.0,1824.0,2729.0,3036.0,3019.0
120,1000.0,1800.0,4500.0,1000.0,1800.0,1000.0,1000.0,5400.0,1800.0,1000.0,1000.0
120,3000.0,4500.0,1800.0,3000.0,4500.0,3000.0,3000.0,900.0,3600.0,2900.0,3000.0
120,2000.0,2700.0,4500.0,2000.0,2700.0,2000.0,2000.0,3600.0,2900.0,2700.0,2000.0
120,7.0,3651.0,1845.0,10.0,3649.0,29.0,38.0,1828.0,3033.0,4538.0,23.0
121,1000.0,-204100.0,3600.0,1000.0,900.0,1000.0,1000.0,4500.0,1000.0,2700.0,1000.0
121,2000.0,3577.0,1800.0,2000.0,3576.0,2000.0,2000.0,1800.0,0.0,3600.0,2000.0
121,4000.0,2700.0,2700.0,4000.0,4500.0,4000.0,4000.0,4500.0,4700.0,3600.0,4000.0
121,3009.0,4516.0,5291.0,3012.0,857.0,3031.0,3039.0,3480.0,7235.0,5441.0,3024.0
122,1000.0,4235.0,2700.0,1000.0,0.0,1000.0,1000.0,6300.0,3600.0,3600.0,1000.0
122,900.0,5400.0,4500.0,0.0,2087.0,0.0,0.0,3600.0,1800.0,1800.0,0.0
122,2700.0,2700.0,6300.0,1000.0,3715.0,1000.0,1000.0,2700.0,2700.0,2700.0,1000.0
122,1811.0,2705.0,-178250.0,1014.0,2338.0,1033.0,1041.0,1835.0,1840.0,1846.0,925.0
123,3600.0,3600.0,2700.0,2800.0,3183.0,4000.0,4000.0,3600.0,3600.0,3600.0,3600.0
123,5400.0,2700.0,3600.0,4500.0,2700.0,1000.0,1000.0,5400.0,5400.0,5400.0,5400.0
123,1800.0,2700.0,2700.0,2700.0,2700.0,2000.0,2000.0,1800.0,1800.0,1800.0,1800.0
123,5413.0,908.0,908.0,916.0,3658.0,3034.0,-165958.0,5438.0,5042.0,5448.0,4529.0
124,2700.0,3600.0,3600.0,2700.0,1800.0,6000.0,6000.0,2700.0,3200.0,3600.0,3600.0
124,5400.0,4500.0,4500.0,4500.0,3481.0,4000.0,4000.0,-157600.0,4000.0,4500.0,7200.0
124,5400.0,900.0,900.0,2548.0,5400.0,4000.0,4000.0,5400.0,3200.0,4500.0,6300.0
124,4518.0,8554.0,3765.0,-46804.0,2761.0,3038.0,3003.0,3618.0,5146.0,3653.0,5433.0
125,2600.0,900.0,1820.0,2486.0,3600.0,3000.0,3000.0,2700.0,-160300.0,-176500.0,3600.0
125,2500.0,900.0,2247.0,3416.0,2700.0,4000.0,5000.0,3600.0,4500.0,5400.0,7200.0
125,5600.0,3423.0,2180.0,2349.0,4491.0,2000.0,2000.0,6300.0,4100.0,5000.0,3600.0
125,3323.0,8115.0,519.0,4132.0,4564.0,41.0,3006.0,3605.0,3517.0,3020.0,3638.0
126,3600.0,-48200.0,4068.0,4415.0,-173200.0,0.0,3000.0,2700.0,3600.0,5000.0,4500.0
126,2700.0,3600.0,2867.0,3600.0,2700.0,1946.0,2000.0,5400.0,5400.0,2000.0,4500.0
126,7200.0,1800.0,4974.0,3600.0,3600.0,4757.0,2000.0,5400.0,4500.0,2000.0,5400.0
126,4026.0,3609.0,1721.0,2713.0,926.0,4817.0,3009.0,2709.0,4512.0,-46986.0,2743.0
127,2846.0,2700.0,2700.0,-47362.0,4297.0,3000.0,4000.0,5400.0,1900.0,4000.0,5400.0
127,5000.0,2662.0,1743.0,1738.0,2700.0,4000.0,1000.0,-45500.0,5800.0,1800.0,4500.0
127,5000.0,3423.0,2337.0,4765.0,4438.0,4000.0,4000.0,3600.0,5400.0,5400.0,6300.0
127,2631.0,4508.0,3474.0,3332.0,5408.0,2047.0,2012.0,5407.0,3617.0,2704.0,3648.0
128,1000.0,1800.0,3289.0,4955.0,-48200.0,1000.0,1000.0,1800.0,4500.0,5400.0,-193600.0
128,2000.0,2700.0,4428.0,3000.0,2700.0,2000.0,2000.0,5400.0,3600.0,3600.0,3600.0
128,2000.0,3600.0,792.0,3000.0,3600.0,2000.0,2000.0,3600.0,5400.0,3600.0,4500.0
128,2034.0,3612.0,2396.0,3007.0,4518.0,2050.0,2014.0,2704.0,1821.0,908.0,1816.0
129,4000.0,3578.0,3164.0,4000.0,1800.0,4000.0,4000.0,4463.0,1704.0,7200.0,8100.0
129,2900.0,4500.0,707.0,2000.0,4500.0,3000.0,3000.0,5400.0,5267.0,3600.0,5400.0
129,3600.0,3600.0,1578.0,4000.0,3600.0,3000.0,3000.0,4500.0,6134.0,5400.0,5400.0
129,6336.0,2716.0,5092.0,2010.0,2720.0,2052.0,2017.0,5409.0,4554.0,5413.0,8106.0
130,2700.0,5400.0,3006.0,2000.0,6300.0,2000.0,2000.0,3600.0,5600.0,3600.0,1800.0
130,2700.0,1800.0,3351.0,3000.0,2700.0,4000.0,4000.0,3600.0,3800.0,2700.0,2700.0
130,3600.0,3600.0,1800.0,3700.0,2700.0,2000.0,2000.0,3600.0,3000.0,3600.0,4500.0
130,4541.0,5419.0,2728.0,1813.0,2723.0,1055.0,1020.0,6314.0,1030.0,4517.0,8111.0
131,6300.0,3600.0,3381.0,6300.0,4500.0,-215000.0,2000.0,3600.0,2000.0,6300.0,2700.0
131,2900.0,2700.0,3965.0,900.0,4500.0,2000.0,2000.0,2700.0,2000.0,2700.0,3600.0
131,4000.0,1800.0,4024.0,3600.0,1800.0,4000.0,4000.0,4500.0,4000.0,5400.0,3600.0
131,2845.0,3624.0,929.0,2716.0,3627.0,1011.0,1022.0,3618.0,1032.0,2721.0,4516.0
132,1900.0,3600.0,6239.0,5400.0,3600.0,2000.0,2000.0,2700.0,2000.0,3600.0,1800.0
132,3000.0,4500.0,1800.0,-45500.0,3600.0,6000.0,6000.0,5400.0,6000.0,5400.0,6300.0
132,0.0,4500.0,3489.0,2700.0,2700.0,2000.0,2000.0,3600.0,2000.0,3600.0,4500.0
132,48.0,5627.0,-45467.0,4513.0,6330.0,2003.0,2024.0,3622.0,2035.0,3626.0,3619.0
133,0.0,4000.0,4500.0,4000.0,1800.0,2000.0,2000.0,3600.0,2000.0,3600.0,4500.0
133,0.0,2000.0,3561.0,2000.0,3600.0,2000.0,2000.0,4500.0,2000.0,4500.0,1800.0
133,2700.0,1000.0,900.0,4000.0,3600.0,4800.0,4000.0,2700.0,4000.0,2700.0,3600.0
133,4348.0,5631.0,4241.0,3011.0,1835.0,4607.0,4028.0,6326.0,4038.0,6330.0,6324.0
134,800.0,3600.0,1744.0,2000.0,1640.0,3600.0,4000.0,1800.0,3000.0,1800.0,2700.0
134,-125200.0,900.0,5269.0,4000.0,7109.0,3600.0,7000.0,5400.0,7000.0,5400.0,3600.0
134,6900.0,3600.0,1693.0,1000.0,1800.0,4500.0,3000.0,5400.0,4000.0,4500.0,7200.0
135,3832.0,3634.0,2221.0,8013.0,3488.0,5410.0,2031.0,5430.0,2042.0,5434.0,3628.0
135,6300.0,2700.0,5876.0,4000.0,1800.0,-44600.0,2000.0,2700.0,2000.0,5400.0,7200.0
135,900.0,3600.0,1935.0,2000.0,1800.0,1800.0,2000.0,4500.0,2000.0,1800.0,2700.0
135,4500.0,3600.0,1844.0,2000.0,6300.0,3600.0,2000.0,2700.0,2000.0,3600.0,3600.0
135,4523.0,3637.0,6218.0,3018.0,2741.0,2705.0,3035.0,3635.0,3045.0,2739.0,3734.0
136,4500.0,-149500.0,4880.0,1000.0,5400.0,8100.0,1000.0,6300.0,1000.0,7200.0,1000.0
136,3600.0,6300.0,3800.0,3900.0,2700.0,3600.0,4000.0,4500.0,3800.0,4500.0,4000.0
136,3600.0,4500.0,4500.0,3700.0,3600.0,3600.0,3000.0,3600.0,3700.0,3600.0,3000.0
136,3626.0,4514.0,2936.0,3621.0,3644.0,3606.0,1037.0,4539.0,3647.0,3643.0,1036.0
137,4500.0,4500.0,3800.0,4500.0,2700.0,4500.0,5000.0,3600.0,4500.0,3600.0,5000.0
137,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,5000.0,4500.0,3600.0,4600.0,5000.0
137,3600.0,3600.0,2700.0,3600.0,1800.0,3600.0,5000.0,3600.0,3600.0,7000.0,5000.0
137,5431.0,5407.0,940.0,6325.0,4549.0,5411.0,4041.0,5444.0,5452.0,5047.0,4040.0
138,3600.0,3600.0,4800.0,3600.0,7174.0,3600.0,3000.0,5400.0,3600.0,3000.0,3000.0
138,4500.0,4500.0,2800.0,5400.0,2700.0,4500.0,3000.0,5400.0,4500.0,3000.0,3000.0
138,-46200.0,2700.0,3600.0,3600.0,6300.0,2700.0,3000.0,3600.0,2700.0,3000.0,3000.0
138,4032.0,5410.0,2943.0,3629.0,2752.0,5415.0,5044.0,2749.0,5456.0,5052.0,5044.0
139,5000.0,-47300.0,3992.0,3600.0,2700.0,2700.0,-170000.0,6300.0,2700.0,8000.0,8000.0
139,6000.0,2700.0,1972.0,3531.0,7200.0,3600.0,5000.0,-200200.0,3600.0,2000.0,5000.0
139,3000.0,7218.0,3695.0,9000.0,4500.0,6205.0,2000.0,6300.0,7105.0,5400.0,2000.0
139,5027.0,3905.0,4669.0,4534.0,4558.0,4489.0,4012.0,3624.0,4530.0,5457.0,4049.0
140,5000.0,5000.0,701.0,3600.0,3600.0,4381.0,6000.0,4500.0,-214300.0,-194500.0,6000.0
140,6000.0,6000.0,4590.0,3600.0,4500.0,3450.0,2000.0,4500.0,4500.0,6300.0,2000.0
140,2000.0,2000.0,7753.0,7200.0,1800.0,3343.0,5000.0,6300.0,4499.0,5400.0,5000.0
140,6031.0,6007.0,3050.0,5439.0,61.0,4803.0,1007.0,6305.0,4454.0,4521.0,1054.0
141,2000.0,2000.0,-189000.0,6300.0,-211000.0,2196.0,2000.0,5400.0,3600.0,3600.0,2000.0
141,3000.0,2900.0,2700.0,7200.0,1865.0,3895.0,3000.0,5400.0,2700.0,-46400.0,3000.0
141,3000.0,3600.0,3600.0,5400.0,3023.0,3600.0,3000.0,4500.0,4500.0,5400.0,3000.0
141,2036.0,4511.0,3608.0,-176464.0,3384.0,5427.0,3010.0,5411.0,4512.0,4509.0,3056.0
142,3000.0,4500.0,3000.0,3600.0,3276.0,3600.0,2000.0,4500.0,5400.0,4500.0,2000.0
142,3000.0,4500.0,5700.0,5500.0,4500.0,5400.0,3000.0,4500.0,1800.0,4500.0,3000.0
142,3000.0,4500.0,2000.0,3000.0,4500.0,3600.0,3000.0,4500.0,5400.0,4500.0,3000.0
142,2738.0,2715.0,3708.0,1003.0,3611.0,4532.0,1013.0,4516.0,4516.0,4506.0,1859.0
143,1800.0,4500.0,1800.0,1000.0,4500.0,2700.0,1000.0,1800.0,4500.0,1800.0,1800.0
143,4500.0,4500.0,4800.0,5000.0,2700.0,4500.0,5000.0,5400.0,3600.0,5400.0,5400.0
143,4500.0,4500.0,2700.0,1800.0,6300.0,4500.0,2000.0,3600.0,4500.0,3600.0,-237400.0
143,2741.0,2719.0,4511.0,5406.0,2716.0,4535.0,4016.0,5420.0,2721.0,5411.0,5445.0
144,4500.0,4500.0,3600.0,3600.0,4500.0,2700.0,3000.0,1800.0,-44600.0,1800.0,1800.0
144,5400.0,5400.0,-44500.0,6300.0,1800.0,4500.0,2000.0,8100.0,5400.0,8100.0,8100.0
144,2700.0,2700.0,3000.0,5400.0,7200.0,5400.0,3000.0,5400.0,2700.0,5400.0,5400.0
144,5446.0,5423.0,4007.0,5410.0,4520.0,2741.0,3019.0,3625.0,5415.0,3616.0,3604.0
145,4500.0,4500.0,2000.0,3600.0,4500.0,5400.0,2000.0,5400.0,3600.0,5400.0,5400.0
145,4500.0,4500.0,3000.0,2700.0,2700.0,4500.0,3000.0,900.0,5400.0,900.0,900.0
145,900.0,900.0,2000.0,5400.0,2700.0,2700.0,2000.0,7200.0,900.0,7200.0,7200.0
146,5450.0,6328.0,4006.0,2915.0,5425.0,2741.0,4021.0,1830.0,5417.0,1820.0,1809.0
146,3600.0,2700.0,2000.0,4900.0,3600.0,3600.0,1000.0,7200.0,2700.0,7200.0,7200.0
146,4384.0,6152.0,5000.0,5000.0,4421.0,4500.0,6000.0,8100.0,5311.0,8100.0,-41900.0
146,6500.0,4500.0,1800.0,2000.0,5400.0,8746.0,2000.0,4500.0,5152.0,4500.0,4500.0
146,1054.0,3632.0,2709.0,1019.0,4529.0,4549.0,1025.0,1834.0,4492.0,1826.0,1807.0
147,6600.0,2700.0,3600.0,6000.0,2700.0,2700.0,6000.0,3600.0,3600.0,3600.0,3600.0
147,2700.0,2700.0,3600.0,2000.0,2700.0,5400.0,2000.0,3600.0,1800.0,3600.0,3600.0
147,2000.0,5400.0,6300.0,2000.0,5400.0,5400.0,2000.0,4600.0,4500.0,6300.0,6300.0
147,2758.0,4537.0,2712.0,2023.0,-46368.0,3653.0,2027.0,3040.0,5556.0,5430.0,5405.0
148,4500.0,6300.0,6300.0,3000.0,7200.0,7200.0,3000.0,3000.0,6000.0,4500.0,4500.0
148,4500.0,3600.0,5400.0,4000.0,3600.0,4500.0,4000.0,4700.0,4600.0,4500.0,4500.0
148,1800.0,4500.0,900.0,0.0,3600.0,-226300.0,0.0,2700.0,1800.0,2700.0,2700.0
